iteration,kernel_time_ms,queue_time_ms
611,1.032031,0.166466
612,1.047552,0.157317
613,1.058385,0.103502
614,1.049687,0.069279
615,1.056822,0.098062
616,1.045572,0.122529
617,1.052656,0.100455
618,1.059531,0.180714
619,1.054166,0.085627
620,1.044479,0.055504
621,1.052968,0.089873
622,1.052656,0.070975
623,1.053854,0.083616
624,1.050052,0.097640
625,1.056250,0.099912
626,1.063229,0.134432
627,1.030625,0.186291
628,1.039635,0.108312
629,1.050781,0.099079
630,1.051822,0.065285
631,1.044635,0.078767
632,1.052812,0.095531
633,1.053437,0.117256
634,1.071822,0.085862
635,1.032291,0.081071
636,1.048229,0.102084
637,1.045677,0.069838
638,1.064687,0.101915
639,1.053125,0.137198
640,1.093072,0.162046
641,1.018437,0.201005
642,1.069687,0.287994
643,1.043385,0.152590
644,1.041354,0.095875
645,1.046875,0.099567
646,1.050208,0.074391
647,1.054791,0.200766
648,1.043697,0.125663
649,1.047708,0.095870
650,1.075312,0.179084
651,1.055625,0.128262
652,1.039322,0.093167
653,1.044114,0.113282
654,1.056562,0.075960
655,1.056250,0.076402
656,1.038489,0.056944
657,1.055416,0.084825
658,1.075572,0.051808
659,1.060781,0.147696
660,1.052343,0.161057
661,1.041979,0.272032
662,1.061406,0.238621
663,1.049166,0.175325
664,1.038020,0.190373
665,1.048333,0.209361
666,1.084114,0.195414
667,1.052864,0.099892
668,1.051197,0.087340
669,1.055156,0.094967
670,1.083645,0.189543
671,1.058645,0.096429
672,1.042812,0.092717
673,1.052500,0.077560
674,1.062812,0.093631
675,1.089739,0.197052
676,1.049479,0.098394
677,1.040208,0.165062
678,1.077239,0.215779
679,1.053750,0.204812
680,1.049375,0.096098
681,1.050052,0.090077
682,1.055625,0.091316
683,1.063541,0.084415
684,1.130468,0.250787
685,1.131041,0.630042
686,1.037552,0.203337
687,1.075260,0.209356
688,1.089010,0.155211
689,1.068229,0.123855
690,1.049583,0.129031
691,1.047447,0.139467
692,1.054791,0.096537
693,1.055677,0.268587
694,1.064739,0.079283
695,1.061041,0.156200
696,1.106562,0.217337
697,1.098854,0.218775
698,1.043385,0.170150
699,1.068333,0.114730
700,1.050260,0.087608
701,1.062343,0.062746
702,1.041718,0.061671
703,1.054427,0.095250
704,1.037187,0.058211
705,1.061875,0.095871
706,1.085572,0.189048
707,1.055416,0.132700
708,1.052239,0.112209
709,1.072447,0.058471
710,1.049270,0.060338
711,1.041718,0.185004
712,1.048906,0.180950
713,1.055468,0.095298
714,1.068437,0.056961
715,1.050937,0.065789
716,1.049687,0.055871
717,1.053177,0.089604
718,1.071197,0.102181
719,1.053020,0.089816
720,1.045572,0.093658
721,1.042187,0.070550
722,1.056406,0.083750
723,1.119114,0.093429
724,1.045052,0.243096
725,1.054375,0.126113
726,1.076718,0.070702
727,1.063906,0.062973
728,1.053697,0.058521
729,1.044427,0.092285
730,1.052083,0.091055
731,1.079062,0.056652
732,1.059583,0.124675
733,1.056041,0.087279
734,1.063541,0.062625
735,1.070572,0.072694
736,1.079791,0.089952
737,1.045208,0.121556
738,1.043385,0.129025
739,1.066093,0.100881
740,1.060729,0.225995
741,1.048593,0.239509
742,1.050572,0.232216
743,1.073020,0.119312
744,1.050000,0.082633
745,1.054739,0.071183
746,1.057708,0.097598
747,1.063541,0.106652
748,1.095052,0.072994
